solvent,salt,mol fraction salt,"Temperature, K","Specific density, kg/m<SUP>3</SUP>","Pressure, kPa",Mole fraction of water,Mole fraction of 1-ethyl-3-methylimidazolium tetrafluoroborate,Mole fraction of 1-ethyl-3-methylimidazolium ethyl sulfate,Mole fraction of 1-butyl-3-methylimidazolium tetrafluoroborate,Mole fraction of 1-butyl-3-methylimidazolium methyl sulfate,Mole fraction of 1-butyl-3-methylimidazolium methanesulfonate,Mole fraction of 1-butyl-3-methylimidazolium hexafluorophosphate,Mole fraction of 1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,"Molar volume, m<SUP>3</SUP>/mol"
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.7501,298.15,1189.2,5080.0,,,,0.7501,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.7501,298.15,1191.5,10030.0,,,,0.7501,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.7501,298.15,1193.96,15420.0,,,,0.7501,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.7501,298.15,1196.42,20890.0,,,,0.7501,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.7501,298.15,1198.54,25680.0,,,,0.7501,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.7501,298.15,1200.46,30080.0,,,,0.7501,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.7501,298.15,1202.69,35290.0,,,,0.7501,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.7501,298.15,1204.65,39910.0,,,,0.7501,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.7501,323.15,1168.14,240.0,,,,0.7501,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.7501,323.15,1170.7,5070.0,,,,0.7501,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.7501,323.15,1173.44,10340.0,,,,0.7501,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.7501,323.15,1176.04,15430.0,,,,0.7501,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.7501,323.15,1178.36,20070.0,,,,0.7501,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.7501,323.15,1180.84,25090.0,,,,0.7501,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.7501,323.15,1183.41,30410.0,,,,0.7501,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.7501,323.15,1185.69,35240.0,,,,0.7501,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.7501,323.15,1187.86,39890.0,,,,0.7501,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.7501,348.15,1150.03,870.0,,,,0.7501,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.7501,348.15,1152.55,5070.0,,,,0.7501,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.7501,348.15,1155.48,10060.0,,,,0.7501,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.7501,348.15,1158.8,15870.0,,,,0.7501,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.7501,348.15,1161.16,20080.0,,,,0.7501,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.7501,348.15,1164.19,25620.0,,,,0.7501,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.7501,348.15,1166.56,30070.0,,,,0.7501,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.7501,348.15,1169.13,35010.0,,,,0.7501,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.7501,348.15,1171.65,39990.0,,,,0.7501,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.7501,373.15,1131.82,840.0,,,,0.7501,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.7501,373.15,1134.65,5010.0,,,,0.7501,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.7501,373.15,1138.17,10320.0,,,,0.7501,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.7501,373.15,1141.24,15090.0,,,,0.7501,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.7501,373.15,1144.57,20420.0,,,,0.7501,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.7501,373.15,1147.41,25080.0,,,,0.7501,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.7501,373.15,1150.55,30410.0,,,,0.7501,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.7501,373.15,1153.29,35210.0,,,,0.7501,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.7501,373.15,1155.94,39980.0,,,,0.7501,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.7501,398.15,1114.32,980.0,,,,0.7501,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.7501,398.15,1117.54,5310.0,,,,0.7501,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.7501,398.15,1121.25,10410.0,,,,0.7501,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.7501,398.15,1125.17,15960.0,,,,0.7501,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.7501,398.15,1128.18,20340.0,,,,0.7501,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.7501,398.15,1131.78,25720.0,,,,0.7501,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.7501,398.15,1134.62,30080.0,,,,0.7501,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.7501,398.15,1137.87,35210.0,,,,0.7501,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.7501,398.15,1140.77,39940.0,,,,0.7501,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.9102,298.15,1203.93,210.0,,,,0.9102,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.9102,298.15,1206.16,5040.0,,,,0.9102,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.9102,298.15,1208.41,10030.0,,,,0.9102,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.9102,298.15,1210.74,15310.0,,,,0.9102,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.9102,298.15,1212.8,20070.0,,,,0.9102,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.9102,298.15,1215.05,25410.0,,,,0.9102,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.9102,298.15,1216.97,30090.0,,,,0.9102,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.9102,298.15,1220.87,39910.0,,,,0.9102,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.9102,298.15,1220.88,39930.0,,,,0.9102,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.9102,323.15,1185.2,230.0,,,,0.9102,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.9102,323.15,1187.61,5040.0,,,,0.9102,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.9102,323.15,1190.07,10030.0,,,,0.9102,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.9102,323.15,1192.72,15470.0,,,,0.9102,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.9102,323.15,1194.92,20090.0,,,,0.9102,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.9102,323.15,1197.38,25310.0,,,,0.9102,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.9102,323.15,1199.76,30450.0,,,,0.9102,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.9102,323.15,1202.22,35860.0,,,,0.9102,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.9102,323.15,1204.01,39860.0,,,,0.9102,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.9102,348.15,1166.95,420.0,,,,0.9102,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.9102,348.15,1169.75,5310.0,,,,0.9102,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.9102,348.15,1172.42,10070.0,,,,0.9102,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.9102,348.15,1175.35,15420.0,,,,0.9102,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.9102,348.15,1177.87,20140.0,,,,0.9102,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.9102,348.15,1180.73,25620.0,,,,0.9102,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.9102,348.15,1183.03,30140.0,,,,0.9102,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.9102,348.15,1185.8,35740.0,,,,0.9102,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.9102,348.15,1187.84,39980.0,,,,0.9102,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.9102,373.15,1149.53,620.0,,,,0.9102,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.9102,373.15,1152.54,5410.0,,,,0.9102,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.9102,373.15,1155.38,10030.0,,,,0.9102,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.9102,373.15,1158.79,15720.0,,,,0.9102,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.9102,373.15,1161.64,20610.0,,,,0.9102,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.9102,373.15,1164.62,25830.0,,,,0.9102,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.9102,373.15,1167.01,30140.0,,,,0.9102,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.9102,373.15,1169.67,35040.0,,,,0.9102,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.9102,373.15,1172.26,39940.0,,,,0.9102,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.9102,398.15,1132.67,1030.0,,,,0.9102,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.9102,398.15,1135.7,5410.0,,,,0.9102,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.9102,398.15,1138.98,10250.0,,,,0.9102,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.9102,398.15,1142.35,15360.0,,,,0.9102,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.9102,398.15,1145.63,20470.0,,,,0.9102,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.9102,398.15,1148.46,25010.0,,,,0.9102,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.9102,398.15,1152.03,30890.0,,,,0.9102,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.9102,398.15,1154.61,35280.0,,,,0.9102,,,,,
methanol,1-butyl-3-methylimidazolium tetrafluoroborate,0.9102,398.15,1157.27,39920.0,,,,0.9102,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.3972,293.07,1113.8,2500.0,0.6028,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.3972,293.09,1112.1,1000.0,0.6028,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.596,293.12,1109.5,100.0,0.404,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.3972,293.12,1111.8,500.0,0.6028,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.596,293.13,1109.6,500.0,0.404,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.3972,293.14,1111.7,100.0,0.6028,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.19799999999999995,293.14,1103.9,500.0,0.802,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.596,293.14,1109.8,1000.0,0.404,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.596,293.14,1110.3,2500.0,0.404,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,1.0,293.14,1104.5,5000.0,0.0,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.596,293.14,1111.2,5000.0,0.404,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.596,293.14,1112.9,10000.0,0.404,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.19799999999999995,293.14,1106.8,10000.0,0.802,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.19799999999999995,293.14,1111.1,25000.0,0.802,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.19799999999999995,293.15,1103.0,100.0,0.802,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,1.0,293.15,1103.6,500.0,0.0,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.19799999999999995,293.15,1104.1,1000.0,0.802,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,1.0,293.15,1103.7,2500.0,0.0,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.19799999999999995,293.15,1104.6,2500.0,0.802,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.19799999999999995,293.15,1105.4,5000.0,0.802,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.596,293.15,1114.6,15000.0,0.404,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.19799999999999995,293.15,1108.3,15000.0,0.802,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.19799999999999995,293.15,1109.7,20000.0,0.802,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.8,293.16,1107.0,500.0,0.2,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,1.0,293.16,1103.4,1000.0,0.0,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.8,293.16,1107.2,1000.0,0.2,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.8,293.16,1107.7,2500.0,0.2,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.3972,293.16,1113.3,5000.0,0.6028,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.3972,293.16,1115.0,10000.0,0.6028,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.3972,293.16,1116.5,15000.0,0.6028,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,1.0,293.16,1109.4,20000.0,0.0,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.596,293.16,1116.2,20000.0,0.404,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.3972,293.16,1118.1,20000.0,0.6028,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.596,293.16,1117.9,25000.0,0.404,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,1.0,293.17,1103.4,100.0,0.0,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,1.0,293.17,1105.8,10000.0,0.0,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,1.0,293.17,1107.6,15000.0,0.0,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,1.0,293.17,1111.1,25000.0,0.0,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,1.0,293.17,1111.1,25000.0,0.0,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.3972,293.17,1119.6,25000.0,0.6028,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.8,293.19,1106.8,100.0,0.2,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.8,293.2,1108.6,5000.0,0.2,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.8,293.2,1112.1,15000.0,0.2,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.8,293.21,1110.3,10000.0,0.2,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.8,293.21,1115.5,25000.0,0.2,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.8,293.22,1113.8,20000.0,0.2,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.8,302.8,1100.9,100.0,0.2,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.8,302.8,1101.3,1000.0,0.2,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.8,302.81,1101.1,500.0,0.2,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.8,302.82,1101.8,2500.0,0.2,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.8,302.83,1102.8,5000.0,0.2,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.8,302.83,1104.6,10000.0,0.2,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.8,302.84,1106.4,15000.0,0.2,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.8,302.84,1108.2,20000.0,0.2,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.8,302.85,1109.9,25000.0,0.2,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.596,303.14,1103.5,100.0,0.404,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.596,303.14,1103.6,500.0,0.404,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.596,303.14,1103.8,1000.0,0.404,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.596,303.14,1104.4,2500.0,0.404,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.596,303.14,1105.2,5000.0,0.404,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.596,303.14,1108.7,15000.0,0.404,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.596,303.14,1112.1,25000.0,0.404,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.596,303.15,1107.0,10000.0,0.404,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.596,303.15,1110.4,20000.0,0.404,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,1.0,303.17,1101.5,15000.0,0.0,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,1.0,303.17,1103.3,20000.0,0.0,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,1.0,303.17,1105.1,25000.0,0.0,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,1.0,303.18,1097.5,2500.0,0.0,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,1.0,303.19,1097.2,100.0,0.0,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,1.0,303.19,1097.4,500.0,0.0,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,1.0,303.19,1097.2,1000.0,0.0,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,1.0,303.19,1098.2,5000.0,0.0,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.3972,303.2,1105.6,100.0,0.6028,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.19799999999999995,303.2,1097.5,500.0,0.802,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.19799999999999995,303.2,1097.7,1000.0,0.802,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,1.0,303.2,1099.6,10000.0,0.0,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.3972,303.21,1105.8,500.0,0.6028,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.3972,303.21,1105.9,1000.0,0.6028,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.19799999999999995,303.22,1097.2,100.0,0.802,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.3972,303.23,1106.4,2500.0,0.6028,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.3972,303.23,1107.2,5000.0,0.6028,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.19799999999999995,303.23,1098.9,5000.0,0.802,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.19799999999999995,303.23,1100.4,10000.0,0.802,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.19799999999999995,303.23,1101.9,15000.0,0.802,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.19799999999999995,303.24,1098.1,2500.0,0.802,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.3972,303.24,1108.8,10000.0,0.6028,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.3972,303.24,1110.4,15000.0,0.6028,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.3972,303.24,1112.0,20000.0,0.6028,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.3972,303.24,1113.6,25000.0,0.6028,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.19799999999999995,303.24,1104.8,25000.0,0.802,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.19799999999999995,303.25,1103.3,20000.0,0.802,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.8,312.97,1094.6,100.0,0.2,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.8,312.99,1094.8,500.0,0.2,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.8,313.0,1095.0,1000.0,0.2,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.8,313.0,1095.6,2500.0,0.2,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.8,313.03,1096.5,5000.0,0.2,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.8,313.05,1098.3,10000.0,0.2,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.8,313.05,1100.1,15000.0,0.2,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.8,313.06,1101.9,20000.0,0.2,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.8,313.06,1103.7,25000.0,0.2,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.19799999999999995,313.12,1091.1,100.0,0.802,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.19799999999999995,313.12,1091.2,500.0,0.802,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.19799999999999995,313.13,1091.9,2500.0,0.802,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.19799999999999995,313.13,1092.6,5000.0,0.802,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.19799999999999995,313.14,1091.4,1000.0,0.802,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.19799999999999995,313.14,1094.2,10000.0,0.802,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.19799999999999995,313.14,1098.7,25000.0,0.802,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.19799999999999995,313.15,1095.7,15000.0,0.802,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.19799999999999995,313.15,1097.2,20000.0,0.802,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,1.0,313.17,1091.1,100.0,0.0,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.3972,313.17,1099.7,500.0,0.6028,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,1.0,313.18,1091.2,500.0,0.0,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,1.0,313.18,1091.1,1000.0,0.0,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,1.0,313.19,1091.3,2500.0,0.0,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.3972,313.19,1102.9,10000.0,0.6028,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.3972,313.2,1099.9,1000.0,0.6028,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.3972,313.2,1101.2,5000.0,0.6028,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.3972,313.21,1100.3,2500.0,0.6028,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,1.0,313.21,1092.0,5000.0,0.0,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,1.0,313.21,1093.5,10000.0,0.0,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,1.0,313.21,1095.4,15000.0,0.0,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.3972,313.21,1104.5,15000.0,0.6028,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,1.0,313.21,1097.2,20000.0,0.0,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.3972,313.21,1106.2,20000.0,0.6028,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,1.0,313.21,1099.1,25000.0,0.0,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.3972,313.21,1107.8,25000.0,0.6028,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.596,313.22,1097.4,100.0,0.404,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.596,313.22,1097.5,500.0,0.404,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.596,313.22,1097.7,1000.0,0.404,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.596,313.23,1099.2,5000.0,0.404,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.596,313.24,1098.3,2500.0,0.404,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.596,313.25,1100.9,10000.0,0.404,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.596,313.25,1102.7,15000.0,0.404,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.596,313.25,1104.4,20000.0,0.404,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.596,313.25,1106.1,25000.0,0.404,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.3972,313.26,1099.5,100.0,0.6028,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,1.0,323.16,1084.8,1000.0,0.0,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,1.0,323.17,1084.9,500.0,0.0,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,1.0,323.17,1085.0,2500.0,0.0,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,1.0,323.17,1091.1,20000.0,0.0,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,1.0,323.18,1084.7,100.0,0.0,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.8,323.18,1088.9,500.0,0.2,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,1.0,323.18,1085.8,5000.0,0.0,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,1.0,323.18,1087.3,10000.0,0.0,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,1.0,323.18,1093.0,25000.0,0.0,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.8,323.19,1088.7,100.0,0.2,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.8,323.19,1089.1,1000.0,0.2,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,1.0,323.19,1089.2,15000.0,0.0,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.3972,323.2,1093.5,100.0,0.6028,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.19799999999999995,323.2,1084.4,100.0,0.802,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.3972,323.2,1093.7,500.0,0.6028,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.3972,323.2,1093.8,1000.0,0.6028,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.8,323.21,1089.6,2500.0,0.2,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.3972,323.21,1094.3,2500.0,0.6028,,,,,,,,
water,1-ethyl-3-methylimidazolium acetate,0.3972,323.22,1095.2,5000.0,0.6028,,,,,,,,
